DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.051470588235294115,0.4375,0.70371271076524,0.05782844055798451,7.0,129.0,642.0,9.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.032407407407407406,0.4375,0.5832117380025941,0.023373104421877233,7.0,209.0,562.0,9.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.04430379746835443,0.4375,0.6789883268482491,0.045207079055519434,7.0,151.0,620.0,9.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.02766798418972332,0.875,0.6184338521400778,0.014809108463288912,14.0,492.0,279.0,2.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.048327137546468404,0.8125,0.8065418287937743,0.0549592696824566,13.0,256.0,515.0,3.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.04838709677419355,0.375,0.6109760051880675,0.051557262832825086,6.0,118.0,653.0,10.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.1,0.375,0.6553177691309987,0.1299661438540728,6.0,54.0,717.0,10.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.024054982817869417,0.4375,0.5345736057068742,0.007344046629960914,7.0,284.0,487.0,9.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.051470588235294115,0.4375,0.70371271076524,0.05782844055798451,7.0,129.0,642.0,9.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.032407407407407406,0.4375,0.5832117380025941,0.023373104421877233,7.0,209.0,562.0,9.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.04430379746835443,0.4375,0.6789883268482491,0.045207079055519434,7.0,151.0,620.0,9.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.02766798418972332,0.875,0.6184338521400778,0.014809108463288912,14.0,492.0,279.0,2.0
SYNCOPE,17,92.85714285714286,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.048327137546468404,0.8125,0.8065418287937743,0.0549592696824566,13.0,256.0,515.0,3.0
SYNCOPE,17,92.85714285714286,IBK,NONE,NONE,SENSITIVE_LEARNING,0.037383177570093455,0.25,0.5582036316472114,0.03075703867119293,4.0,103.0,668.0,12.0
SYNCOPE,17,92.85714285714286,IBK,NONE,NONE,NONE,0.07142857142857142,0.25,0.6214332036316472,0.08208193614229403,4.0,52.0,719.0,12.0
SYNCOPE,17,92.85714285714286,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.011235955056179775,0.1875,0.42254377431906615,-0.017845053390420123,3.0,264.0,507.0,13.0
SYNCOPE,17,92.85714285714286,IBK,NONE,OVERSAMPLING,NONE,0.02142857142857143,0.1875,0.6110570687418937,0.002045785006593876,3.0,137.0,634.0,13.0
SYNCOPE,17,92.85714285714286,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.03608247422680412,0.4375,0.5974789234760052,0.03023978071443836,7.0,187.0,584.0,9.0
SYNCOPE,17,92.85714285714286,IBK,NONE,SMOTE,NONE,0.05,0.4375,0.6987678339818417,0.05527000980624207,7.0,133.0,638.0,9.0
SYNCOPE,17,92.85714285714286,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.02843601895734597,0.75,0.6091115434500648,0.016255940483451123,12.0,410.0,361.0,4.0
SYNCOPE,17,92.85714285714286,IBK,NONE,UNDERSAMPLING,NONE,0.04,0.75,0.7300583657587548,0.03884697104043635,12.0,288.0,483.0,4.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.03597122302158273,0.2777777777777778,0.5526598026598026,0.02458872724541201,5.0,134.0,643.0,13.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.08823529411764706,0.16666666666666666,0.6017088517088517,0.08839365839066743,3.0,31.0,746.0,15.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.026392961876832845,0.5,0.5363577863577863,0.007447030524038161,9.0,332.0,445.0,9.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.05970149253731343,0.4444444444444444,0.6828614328614329,0.06805957798924285,8.0,126.0,651.0,10.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.04,0.3888888888888889,0.5863363363363363,0.03282699561627079,7.0,168.0,609.0,11.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.056451612903225805,0.3888888888888889,0.624016874016874,0.06147971888661403,7.0,117.0,660.0,11.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.025943396226415096,0.6111111111111112,0.5397897897897898,0.006622516556291369,11.0,413.0,364.0,7.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.04,0.6111111111111112,0.696053196053196,0.03403053332436605,11.0,264.0,513.0,7.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.03597122302158273,0.2777777777777778,0.5526598026598026,0.02458872724541201,5.0,134.0,643.0,13.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.08823529411764706,0.16666666666666666,0.6017088517088517,0.08839365839066743,3.0,31.0,746.0,15.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.026392961876832845,0.5,0.5363577863577863,0.007447030524038161,9.0,332.0,445.0,9.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.05970149253731343,0.4444444444444444,0.6828614328614329,0.06805957798924285,8.0,126.0,651.0,10.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.04,0.3888888888888889,0.5863363363363363,0.03282699561627079,7.0,168.0,609.0,11.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.056451612903225805,0.3888888888888889,0.624016874016874,0.06147971888661403,7.0,117.0,660.0,11.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.025943396226415096,0.6111111111111112,0.5397897897897898,0.006622516556291369,11.0,413.0,364.0,7.0
SYNCOPE,18,93.2701261322272,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.04,0.6111111111111112,0.696053196053196,0.03403053332436605,11.0,264.0,513.0,7.0
SYNCOPE,18,93.2701261322272,IBK,NONE,NONE,SENSITIVE_LEARNING,0.05434782608695652,0.2777777777777778,0.5829043329043329,0.055123725308421814,5.0,87.0,690.0,13.0
SYNCOPE,18,93.2701261322272,IBK,NONE,NONE,NONE,0.13043478260869565,0.16666666666666666,0.592020592020592,0.12409103786948814,3.0,20.0,757.0,15.0
SYNCOPE,18,93.2701261322272,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.0321285140562249,0.4444444444444444,0.5671385671385671,0.01847506898637958,8.0,241.0,536.0,10.0
SYNCOPE,18,93.2701261322272,IBK,NONE,OVERSAMPLING,NONE,0.07407407407407407,0.4444444444444444,0.6574431574431574,0.09173054153424352,8.0,100.0,677.0,10.0
SYNCOPE,18,93.2701261322272,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.04375,0.3888888888888889,0.5959888459888459,0.039558011049723944,7.0,153.0,624.0,11.0
SYNCOPE,18,93.2701261322272,IBK,NONE,SMOTE,NONE,0.06422018348623854,0.3888888888888889,0.6312741312741312,0.07425727269916875,7.0,102.0,675.0,11.0
SYNCOPE,18,93.2701261322272,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.030373831775700934,0.7222222222222222,0.594058344058344,0.015514709784704714,13.0,415.0,362.0,5.0
SYNCOPE,18,93.2701261322272,IBK,NONE,UNDERSAMPLING,NONE,0.04529616724738676,0.7222222222222222,0.7409194909194909,0.044532895672064046,13.0,274.0,503.0,5.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.125,0.3170731707317073,0.5995223181803803,0.11522543310258951,13.0,91.0,680.0,28.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.2222222222222222,0.0975609756097561,0.6474644902091045,0.10811509303928327,4.0,14.0,757.0,37.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.046511627906976744,0.3902439024390244,0.48241118597956406,-0.007819641927907432,16.0,328.0,443.0,25.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.1079136690647482,0.36585365853658536,0.6434152668374933,0.09618438432198953,15.0,124.0,647.0,26.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.06030150753768844,0.2926829268292683,0.5250703868906393,0.017752937355092358,12.0,187.0,584.0,29.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.08943089430894309,0.2682926829268293,0.6194046376261428,0.06319364326221558,11.0,112.0,659.0,30.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.06763285024154589,0.6829268292682927,0.5911391604188415,0.03434750470922046,28.0,386.0,385.0,13.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.13,0.6341463414634146,0.7385720160703553,0.14403319724248734,26.0,174.0,597.0,15.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.125,0.3170731707317073,0.5995223181803803,0.11522543310258951,13.0,91.0,680.0,28.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.2222222222222222,0.0975609756097561,0.6474644902091045,0.10811509303928327,4.0,14.0,757.0,37.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.046511627906976744,0.3902439024390244,0.48241118597956406,-0.007819641927907432,16.0,328.0,443.0,25.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.1079136690647482,0.36585365853658536,0.6434152668374933,0.09618438432198953,15.0,124.0,647.0,26.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.06030150753768844,0.2926829268292683,0.5250703868906393,0.017752937355092358,12.0,187.0,584.0,29.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.08943089430894309,0.2682926829268293,0.6194046376261428,0.06319364326221558,11.0,112.0,659.0,30.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.06763285024154589,0.6829268292682927,0.5911391604188415,0.03434750470922046,28.0,386.0,385.0,13.0
SYNCOPE,19,93.56831683168316,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.13,0.6341463414634146,0.7385720160703553,0.14403319724248734,26.0,174.0,597.0,15.0
SYNCOPE,19,93.56831683168316,IBK,NONE,NONE,SENSITIVE_LEARNING,0.08080808080808081,0.1951219512195122,0.5385467084242826,0.04617191792501087,8.0,91.0,680.0,33.0
SYNCOPE,19,93.56831683168316,IBK,NONE,NONE,NONE,0.21052631578947367,0.0975609756097561,0.6100566258580874,0.1047029388066663,4.0,15.0,756.0,37.0
SYNCOPE,19,93.56831683168316,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.035483870967741936,0.2682926829268293,0.44024232071114483,-0.02910721439797832,11.0,299.0,472.0,30.0
SYNCOPE,19,93.56831683168316,IBK,NONE,OVERSAMPLING,NONE,0.07258064516129033,0.21951219512195122,0.6020530827876373,0.03592543533744724,9.0,115.0,656.0,32.0
SYNCOPE,19,93.56831683168316,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.05291005291005291,0.24390243902439024,0.5058682104330771,0.004332543121066209,10.0,179.0,592.0,31.0
SYNCOPE,19,93.56831683168316,IBK,NONE,SMOTE,NONE,0.08035714285714286,0.21951219512195122,0.6068299009838347,0.04721343392552922,9.0,103.0,668.0,32.0
SYNCOPE,19,93.56831683168316,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.06516290726817042,0.6341463414634146,0.5751795261143273,0.029288702928870283,26.0,373.0,398.0,15.0
SYNCOPE,19,93.56831683168316,IBK,NONE,UNDERSAMPLING,NONE,0.10714285714285714,0.5853658536585366,0.7155895099807029,0.10470906245554114,24.0,200.0,571.0,17.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.054945054945054944,0.2777777777777778,0.5851388888888889,0.05709894511328976,5.0,86.0,714.0,13.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.15789473684210525,0.16666666666666666,0.6168402777777777,0.1427895341761871,3.0,16.0,784.0,15.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.017045454545454544,0.3333333333333333,0.4504166666666667,-0.009848683393795599,6.0,346.0,454.0,12.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.04225352112676056,0.3333333333333333,0.6002083333333333,0.0374022008778073,6.0,136.0,664.0,12.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.03225806451612903,0.3888888888888889,0.5631944444444444,0.019737769632031298,7.0,210.0,590.0,11.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.045454545454545456,0.3333333333333333,0.6350694444444445,0.042934174381931346,6.0,126.0,674.0,12.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.026476578411405296,0.7222222222222222,0.5623611111111111,0.009009596524583283,13.0,478.0,322.0,5.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.04119850187265917,0.6111111111111112,0.7090625,0.0375092833686772,11.0,256.0,544.0,7.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.054945054945054944,0.2777777777777778,0.5851388888888889,0.05709894511328976,5.0,86.0,714.0,13.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.15789473684210525,0.16666666666666666,0.6168402777777777,0.1427895341761871,3.0,16.0,784.0,15.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.017045454545454544,0.3333333333333333,0.4504166666666667,-0.009848683393795599,6.0,346.0,454.0,12.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.04225352112676056,0.3333333333333333,0.6002083333333333,0.0374022008778073,6.0,136.0,664.0,12.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.03225806451612903,0.3888888888888889,0.5631944444444444,0.019737769632031298,7.0,210.0,590.0,11.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.045454545454545456,0.3333333333333333,0.6350694444444445,0.042934174381931346,6.0,126.0,674.0,12.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.026476578411405296,0.7222222222222222,0.5623611111111111,0.009009596524583283,13.0,478.0,322.0,5.0
SYNCOPE,20,93.9150487242431,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.04119850187265917,0.6111111111111112,0.7090625,0.0375092833686772,11.0,256.0,544.0,7.0
SYNCOPE,20,93.9150487242431,IBK,NONE,NONE,SENSITIVE_LEARNING,0.03,0.16666666666666666,0.5227083333333333,0.014076019112393028,3.0,97.0,703.0,15.0
SYNCOPE,20,93.9150487242431,IBK,NONE,NONE,NONE,0.03571428571428571,0.05555555555555555,0.5597222222222222,0.017149098853084965,1.0,27.0,773.0,17.0
SYNCOPE,20,93.9150487242431,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.012461059190031152,0.2222222222222222,0.4129861111111111,-0.018860114545468123,4.0,317.0,483.0,14.0
SYNCOPE,20,93.9150487242431,IBK,NONE,OVERSAMPLING,NONE,0.02857142857142857,0.2222222222222222,0.5699652777777777,0.012109110817686711,4.0,136.0,664.0,14.0
SYNCOPE,20,93.9150487242431,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.02843601895734597,0.3333333333333333,0.5385416666666667,0.01235213602928896,6.0,205.0,595.0,12.0
SYNCOPE,20,93.9150487242431,IBK,NONE,SMOTE,NONE,0.03968253968253968,0.2777777777777778,0.6120486111111111,0.03217489581125948,5.0,121.0,679.0,13.0
SYNCOPE,20,93.9150487242431,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.022935779816513763,0.5555555555555556,0.5115277777777778,0.0018668675986009675,10.0,426.0,374.0,8.0
SYNCOPE,20,93.9150487242431,IBK,NONE,UNDERSAMPLING,NONE,0.039525691699604744,0.5555555555555556,0.6498958333333333,0.034115820670837585,10.0,243.0,557.0,8.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.05825242718446602,0.5,0.6932748538011696,0.08157724229428294,6.0,97.0,758.0,6.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.1111111111111111,0.16666666666666666,0.7148148148148148,0.11869575416373561,2.0,16.0,839.0,10.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.01891891891891892,0.5833333333333334,0.5793859649122807,0.010108155401254487,7.0,363.0,492.0,5.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.04316546762589928,0.5,0.6974658869395711,0.05540009876078722,6.0,133.0,722.0,6.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.03902439024390244,0.6666666666666666,0.7181286549707603,0.04885956150835873,8.0,197.0,658.0,4.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.05303030303030303,0.5833333333333334,0.7463450292397661,0.0737179487179484,7.0,125.0,730.0,5.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.021052631578947368,0.8333333333333334,0.6447368421052632,0.014458570354088972,10.0,465.0,390.0,2.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.03745318352059925,0.8333333333333334,0.7427387914230019,0.04642333906618256,10.0,257.0,598.0,2.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.05825242718446602,0.5,0.6932748538011696,0.08157724229428294,6.0,97.0,758.0,6.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.1111111111111111,0.16666666666666666,0.7148148148148148,0.11869575416373561,2.0,16.0,839.0,10.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.01891891891891892,0.5833333333333334,0.5793859649122807,0.010108155401254487,7.0,363.0,492.0,5.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.04316546762589928,0.5,0.6974658869395711,0.05540009876078722,6.0,133.0,722.0,6.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.03902439024390244,0.6666666666666666,0.7181286549707603,0.04885956150835873,8.0,197.0,658.0,4.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.05303030303030303,0.5833333333333334,0.7463450292397661,0.0737179487179484,7.0,125.0,730.0,5.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.021052631578947368,0.8333333333333334,0.6447368421052632,0.014458570354088972,10.0,465.0,390.0,2.0
SYNCOPE,21,93.9412997903564,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.03745318352059925,0.8333333333333334,0.7427387914230019,0.04642333906618256,10.0,257.0,598.0,2.0
SYNCOPE,21,93.9412997903564,IBK,NONE,NONE,SENSITIVE_LEARNING,0.056074766355140186,0.5,0.6909356725146198,0.0778887729238115,6.0,101.0,754.0,6.0
SYNCOPE,21,93.9412997903564,IBK,NONE,NONE,NONE,0.08108108108108109,0.25,0.7520955165692008,0.10371438874864654,3.0,34.0,821.0,9.0
SYNCOPE,21,93.9412997903564,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.020771513353115726,0.5833333333333334,0.5986842105263158,0.013752355727601587,7.0,330.0,525.0,5.0
SYNCOPE,21,93.9412997903564,IBK,NONE,OVERSAMPLING,NONE,0.040268456375838924,0.5,0.6885964912280702,0.05020182191146262,6.0,143.0,712.0,6.0
SYNCOPE,21,93.9412997903564,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.03940886699507389,0.6666666666666666,0.7192982456140351,0.04957776272082782,8.0,195.0,660.0,4.0
SYNCOPE,21,93.9412997903564,IBK,NONE,SMOTE,NONE,0.05384615384615385,0.5833333333333334,0.7467348927875244,0.07515375768788454,7.0,123.0,732.0,5.0
SYNCOPE,21,93.9412997903564,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.019230769230769232,0.75,0.6065789473684211,0.010801920341393986,9.0,459.0,396.0,3.0
SYNCOPE,21,93.9412997903564,IBK,NONE,UNDERSAMPLING,NONE,0.030716723549488054,0.75,0.6642300194931774,0.03330963508583799,9.0,284.0,571.0,3.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.01951219512195122,0.3333333333333333,0.5629514963880289,0.014079833811797591,4.0,201.0,768.0,8.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.09302325581395349,0.3333333333333333,0.7640608875128999,0.12879088487047088,4.0,39.0,930.0,8.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.011194029850746268,0.25,0.4882610939112487,-0.002035429900688671,3.0,265.0,704.0,9.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.01171875,0.25,0.7039043687650499,-0.001004813758938149,3.0,253.0,716.0,9.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.017543859649122806,0.4166666666666667,0.5638544891640866,0.010438743554866596,5.0,280.0,689.0,7.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.040983606557377046,0.4166666666666667,0.7646198830409356,0.053545586107091134,5.0,117.0,852.0,7.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.02158273381294964,1.0,0.7192982456140351,0.018754688672168077,12.0,544.0,425.0,0.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.022727272727272728,1.0,0.824045407636739,0.021026247998329077,12.0,516.0,453.0,0.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.01951219512195122,0.3333333333333333,0.5629514963880289,0.014079833811797591,4.0,201.0,768.0,8.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.09302325581395349,0.3333333333333333,0.7640608875128999,0.12879088487047088,4.0,39.0,930.0,8.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.011194029850746268,0.25,0.4882610939112487,-0.002035429900688671,3.0,265.0,704.0,9.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.01171875,0.25,0.7039043687650499,-0.001004813758938149,3.0,253.0,716.0,9.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.017543859649122806,0.4166666666666667,0.5638544891640866,0.010438743554866596,5.0,280.0,689.0,7.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.040983606557377046,0.4166666666666667,0.7646198830409356,0.053545586107091134,5.0,117.0,852.0,7.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.02158273381294964,1.0,0.7192982456140351,0.018754688672168077,12.0,544.0,425.0,0.0
SYNCOPE,22,93.58446144791054,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.022727272727272728,1.0,0.824045407636739,0.021026247998329077,12.0,516.0,453.0,0.0
SYNCOPE,22,93.58446144791054,IBK,NONE,NONE,SENSITIVE_LEARNING,0.020100502512562814,0.3333333333333333,0.5660474716202271,0.015191751353756954,4.0,195.0,774.0,8.0
SYNCOPE,22,93.58446144791054,IBK,NONE,NONE,NONE,0.07894736842105263,0.25,0.7772617819057448,0.10332793219493844,3.0,35.0,934.0,9.0
SYNCOPE,22,93.58446144791054,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.015810276679841896,0.3333333333333333,0.5381836945304438,0.006995072727487641,4.0,249.0,720.0,8.0
SYNCOPE,22,93.58446144791054,IBK,NONE,OVERSAMPLING,NONE,0.01646090534979424,0.3333333333333333,0.7504299965600275,0.00825137215898628,4.0,239.0,730.0,8.0
