VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY,
0,storm-core/src/jvm/storm/trident/operation/builtin/FirstN.java,108,324,108,0.0,324,108,54.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/builtin/MapGet.java,21,63,21,0.0,63,21,10.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/builtin/Negate.java,31,93,31,0.0,93,31,15.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/builtin/SnapshotGet.java,27,81,27,0.0,81,27,13.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/builtin/Sum.java,25,75,25,0.0,75,25,12.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/builtin/TupleCollectionGet.java,29,87,29,0.0,87,29,14.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/CaptureCollector.java,25,75,25,0.0,75,25,12.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/ChainedAggregatorImpl.java,96,288,96,0.0,288,96,48.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/ChainedResult.java,36,108,36,0.0,108,36,18.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/CombinerAggStateUpdater.java,39,117,39,0.0,117,39,19.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/CombinerAggregatorCombineImpl.java,44,132,44,0.0,132,44,22.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/CombinerAggregatorInitImpl.java,32,96,32,0.0,96,32,16.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/FilterExecutor.java,36,108,36,0.0,108,36,18.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/GlobalBatchToPartition.java,12,36,12,0.0,36,12,6.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/GroupCollector.java,31,93,31,0.0,93,31,15.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/GroupedAggregator.java,79,237,79,0.0,237,79,39.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/GroupedMultiReducerExecutor.java,78,234,78,0.0,234,78,39.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/IdentityMultiReducer.java,34,102,34,0.0,102,34,17.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/IndexHashBatchToPartition.java,12,36,12,0.0,36,12,6.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/JoinerMultiReducer.java,142,426,142,0.0,426,142,71.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/ReducerAggStateUpdater.java,36,108,36,0.0,108,36,18.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/ReducerAggregatorImpl.java,39,117,39,0.0,117,39,19.5,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/Result.java,10,30,10,0.0,30,10,5.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/SingleEmitAggregator.java,78,234,78,0.0,234,78,39.0,0,3,False
0,storm-core/src/jvm/storm/trident/operation/impl/TrueFilter.java,23,69,23,0.0,69,23,11.5,0,3,False
0,storm-core/src/jvm/storm/trident/partition/GlobalGrouping.java,28,84,28,0.0,84,28,14.0,0,3,False
0,storm-core/src/jvm/storm/trident/partition/IdentityGrouping.java,44,132,44,0.0,132,44,22.0,0,3,False
0,storm-core/src/jvm/storm/trident/partition/IndexHashGrouping.java,36,108,36,0.0,108,36,18.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/BridgeReceiver.java,21,63,21,0.0,63,21,10.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/Node.java,47,141,47,0.0,141,47,23.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/NodeStateInfo.java,14,42,14,0.0,42,14,7.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/PartitionNode.java,35,105,35,0.0,105,35,17.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/ProcessorContext.java,12,36,12,0.0,36,12,6.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/ProcessorNode.java,16,48,16,0.0,48,16,8.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/SpoutNode.java,22,66,22,0.0,66,22,11.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/SubtopologyBolt.java,201,603,201,0.0,603,201,100.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/TridentProcessor.java,23,69,23,0.0,69,23,11.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/TupleReceiver.java,10,30,10,0.0,30,10,5.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/AggregateProcessor.java,67,201,67,0.0,201,67,33.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/AppendCollector.java,45,135,45,0.0,135,45,22.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/EachProcessor.java,63,189,63,0.0,189,63,31.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/FreshCollector.java,42,126,42,0.0,126,42,21.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/MultiReducerProcessor.java,76,228,76,0.0,228,76,38.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/PartitionPersistProcessor.java,90,270,90,0.0,270,90,45.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/ProjectedProcessor.java,56,168,56,0.0,168,56,28.0,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/StateQueryProcessor.java,89,267,89,0.0,267,89,44.5,0,3,False
0,storm-core/src/jvm/storm/trident/planner/processor/TridentContext.java,59,177,59,0.0,177,59,29.5,0,3,False
0,storm-core/src/jvm/storm/trident/spout/BatchSpoutExecutor.java,75,225,75,0.0,225,75,37.5,0,3,False
0,storm-core/src/jvm/storm/trident/spout/IBatchID.java,7,21,7,0.0,21,7,3.5,0,3,False
0,storm-core/src/jvm/storm/trident/spout/IBatchSpout.java,16,48,16,0.0,48,16,8.0,0,3,False
0,storm-core/src/jvm/storm/trident/spout/ICommitterTridentSpout.java,14,42,14,0.0,42,14,7.0,0,3,False
0,storm-core/src/jvm/storm/trident/spout/IOpaquePartitionedTridentSpout.java,45,135,45,0.0,135,45,22.5,0,3,False
0,storm-core/src/jvm/storm/trident/spout/IPartitionedTridentSpout.java,60,180,60,0.0,180,60,30.0,0,3,False
0,storm-core/src/jvm/storm/trident/spout/ISpoutPartition.java,8,24,8,0.0,24,8,4.0,0,3,False
0,storm-core/src/jvm/storm/trident/spout/ITridentSpout.java,77,231,77,0.0,231,77,38.5,0,3,True
0,storm-core/src/jvm/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java,184,552,184,0.0,552,184,92.0,0,3,False
0,storm-core/src/jvm/storm/trident/spout/PartitionedTridentSpoutExecutor.java,154,462,154,0.0,462,154,77.0,0,3,False
0,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchExecutor.java,181,543,181,0.0,543,181,90.5,0,3,False
0,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchId.java,32,96,32,0.0,96,32,16.0,0,3,False
0,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchIdSerializer.java,21,63,21,0.0,63,21,10.5,0,3,False
0,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchTriggerer.java,160,480,160,0.0,480,160,80.0,0,3,True
0,storm-core/src/jvm/storm/trident/spout/TridentSpoutCoordinator.java,77,231,77,0.0,231,77,38.5,0,3,False
0,storm-core/src/jvm/storm/trident/spout/TridentSpoutExecutor.java,121,363,121,0.0,363,121,60.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/BaseQueryFunction.java,8,24,8,0.0,24,8,4.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/BaseStateUpdater.java,8,24,8,0.0,24,8,4.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/CombinerValueUpdater.java,19,57,19,0.0,57,19,9.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/ITupleCollection.java,9,27,9,0.0,27,9,4.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/JSONNonTransactionalSerializer.java,27,81,27,0.0,81,27,13.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/JSONOpaqueSerializer.java,35,105,35,0.0,105,35,17.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/JSONTransactionalSerializer.java,33,99,33,0.0,99,33,16.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/OpaqueValue.java,58,178,54,1.6,170,54,17.0,0,5,False
0,storm-core/src/jvm/storm/trident/state/QueryFunction.java,11,33,11,0.0,33,11,5.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/ReadOnlyState.java,14,42,14,0.0,42,14,7.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/ReducerValueUpdater.java,24,72,24,0.0,72,24,12.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/Serializer.java,9,27,9,0.0,27,9,4.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/State.java,22,66,22,0.0,66,22,11.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/StateFactory.java,9,27,9,0.0,27,9,4.5,0,3,False
